24 Hour Total Ending At,Rainfall (in),Code,Quality Code,Publish
12/15/2014 08:00,0,,2,A
12/16/2014 08:00,0.07,,2,A
12/17/2014 08:00,0.45,,2,A
12/18/2014 08:00,0,,2,A
12/19/2014 08:00,0.02,,2,A
12/20/2014 08:00,0.01,,2,A
12/21/2014 08:00,0,,2,A
12/22/2014 08:00,0,,2,A
12/23/2014 08:00,0,,2,A
12/24/2014 08:00,0,,2,A
12/25/2014 08:00,0,,2,A
12/26/2014 08:00,0,,2,A
12/27/2014 08:00,0,,2,A
12/28/2014 08:00,0,,2,A
12/29/2014 08:00,0,,2,A
12/30/2014 08:00,0,,2,A
12/31/2014 08:00,0,,2,A
01/01/2015 08:00,0,,2,A
01/02/2015 08:00,0,,2,A
01/03/2015 08:00,0,,2,A
01/04/2015 08:00,0,,2,A
01/05/2015 08:00,0,,2,A
01/06/2015 08:00,0,,2,A
01/07/2015 08:00,0,,2,A
01/08/2015 08:00,0,,2,A
01/09/2015 08:00,0,,2,A
01/10/2015 08:00,0,,2,A
01/11/2015 08:00,1.38,,2,A
01/12/2015 08:00,0.02,,2,A
01/13/2015 08:00,0,,2,A
01/14/2015 08:00,0,,2,A
01/15/2015 08:00,0,,2,A
01/16/2015 08:00,0,,2,A
01/17/2015 08:00,0,,2,A
01/18/2015 08:00,0,,2,A
01/19/2015 08:00,0,,2,A
01/20/2015 08:00,0,,2,A
01/21/2015 08:00,0,,2,A
01/22/2015 08:00,0,,2,A
01/23/2015 08:00,0,,2,A
01/24/2015 08:00,0,,2,A
01/25/2015 08:00,0,,2,A
01/26/2015 08:00,0,,2,A
01/27/2015 08:00,0.1,,2,A
01/28/2015 08:00,0,,2,A
01/29/2015 08:00,0.01,,2,A
01/30/2015 08:00,0,,2,A
01/31/2015 08:00,0,,2,A
02/01/2015 08:00,0,,2,A
02/02/2015 08:00,0,,2,A
02/03/2015 08:00,0,,2,A
02/04/2015 08:00,0,,2,A
02/05/2015 08:00,0,,2,A
02/06/2015 08:00,0,,2,A
02/07/2015 08:00,0,,2,A
02/08/2015 08:00,0.58,,2,A
02/09/2015 08:00,0,,2,A
02/10/2015 08:00,0,,2,A
02/11/2015 08:00,0,,2,A
02/12/2015 08:00,0,,2,A
02/13/2015 08:00,0,,2,A
02/14/2015 08:00,0,,2,A
02/15/2015 08:00,0,,2,A
02/16/2015 08:00,0,,2,A
02/17/2015 08:00,0,,2,A
02/18/2015 08:00,0,,2,A
02/19/2015 08:00,0,,2,A
02/20/2015 08:00,0,,2,A
02/21/2015 08:00,0,,2,A
02/22/2015 08:00,0,,2,A
02/23/2015 08:00,0.33,,2,A
02/24/2015 08:00,0,,2,A
02/25/2015 08:00,0,,2,A
02/26/2015 08:00,0,,2,A
02/27/2015 08:00,0,,2,A
02/28/2015 08:00,0,,2,A
03/01/2015 08:00,0.19,,2,A
03/02/2015 08:00,0.27,,1,A
03/03/2015 08:00,0.25,,2,A
03/04/2015 08:00,0,,2,A
03/05/2015 08:00,0,,2,A
03/06/2015 08:00,0,,2,A
03/07/2015 08:00,0,,2,A
03/08/2015 08:00,0,,2,A
03/09/2015 08:00,0,,2,A
03/10/2015 08:00,0,,2,A
03/11/2015 08:00,0,,2,A
03/12/2015 08:00,0,,2,A
03/13/2015 08:00,0,,2,A
03/14/2015 08:00,0,,2,A
03/15/2015 08:00,0,,2,A
03/16/2015 08:00,0,,2,A
03/17/2015 08:00,0,,2,A
03/18/2015 08:00,0,,2,A
03/19/2015 08:00,0.03,,2,A
03/20/2015 08:00,0,,2,A
03/21/2015 08:00,0,,2,A
03/22/2015 08:00,0,,2,A
03/23/2015 08:00,0,,2,A
03/24/2015 08:00,0,,2,A
03/25/2015 08:00,0,,2,A
03/26/2015 08:00,0,,2,A
03/27/2015 08:00,0,,2,A
03/28/2015 08:00,0,,2,A
03/29/2015 08:00,0,,2,A
03/30/2015 08:00,0,,2,A
03/31/2015 08:00,0,,2,A
04/01/2015 08:00,0,,2,A
04/02/2015 08:00,0,,2,A
04/03/2015 08:00,0,,2,A
04/04/2015 08:00,0,,2,A
04/05/2015 08:00,0,,2,A
04/06/2015 08:00,0,,2,A
04/07/2015 08:00,0,,2,A
04/08/2015 08:00,0.22,,2,A
04/09/2015 08:00,0,,2,A
04/10/2015 08:00,0,,2,A
04/11/2015 08:00,0,,2,A
04/12/2015 08:00,0,,2,A
04/13/2015 08:00,0,,2,A
04/14/2015 08:00,0,,2,A
04/15/2015 08:00,0,,2,A
04/16/2015 08:00,0,,2,A
04/17/2015 08:00,0,,2,A
04/18/2015 08:00,0,,2,A
04/19/2015 08:00,0,,2,A
04/20/2015 08:00,0,,2,A
04/21/2015 08:00,0,,2,A
04/22/2015 08:00,0,,2,A
04/23/2015 08:00,0,,2,A
04/24/2015 08:00,0.02,,2,A
04/25/2015 08:00,0,,2,A
04/26/2015 08:00,0.01,,2,A
04/27/2015 08:00,0,,2,A
04/28/2015 08:00,0,,2,A
04/29/2015 08:00,0,,2,A
04/30/2015 08:00,0,,2,A
05/01/2015 08:00,0,,2,A
05/02/2015 08:00,0,,2,A
05/03/2015 08:00,0,,2,A
05/04/2015 08:00,0,,2,A
05/05/2015 08:00,0,,2,A
05/06/2015 08:00,0,,2,A
05/07/2015 08:00,0,,2,A
05/08/2015 08:00,0.15,,2,A
05/09/2015 08:00,0,,2,A
05/10/2015 08:00,0,,2,A
05/11/2015 08:00,0,,2,A
05/12/2015 08:00,0,,2,A
05/13/2015 08:00,0,,2,A
05/14/2015 08:00,0,,2,A
05/15/2015 08:00,0.12,,2,A
05/16/2015 08:00,0,,2,A
05/17/2015 08:00,0,,2,A
05/18/2015 08:00,0,,2,A
05/19/2015 08:00,0,,2,A
05/20/2015 08:00,0,,2,A
05/21/2015 08:00,0,,2,A
05/22/2015 08:00,0,,2,A
05/23/2015 08:00,0,,2,A
05/24/2015 08:00,0,,2,A
05/25/2015 08:00,0,,2,A
05/26/2015 08:00,0,,2,A
05/27/2015 08:00,0,,2,A
05/28/2015 08:00,0,,2,A
05/29/2015 08:00,0,,2,A
05/30/2015 08:00,0,,2,A
05/31/2015 08:00,0,,2,A
06/01/2015 08:00,0,,2,A
06/02/2015 08:00,0,,2,A
06/03/2015 08:00,0,,2,A
06/04/2015 08:00,0,,2,A
06/05/2015 08:00,0,,2,A
06/06/2015 08:00,0,,2,A
06/07/2015 08:00,0,,2,A
06/08/2015 08:00,0,,2,A
06/09/2015 08:00,0,,2,A
06/10/2015 08:00,0.14,,2,A
06/11/2015 08:00,0,,2,A
06/12/2015 08:00,0,,2,A
06/13/2015 08:00,0,,2,A
06/14/2015 08:00,0,,2,A
06/15/2015 08:00,0,,2,A
06/16/2015 08:00,0,,2,A
06/17/2015 08:00,0,,2,A
06/18/2015 08:00,0,,2,A
06/19/2015 08:00,0,,2,A
06/20/2015 08:00,0,,2,A
06/21/2015 08:00,0,,2,A
06/22/2015 08:00,0,,2,A
06/23/2015 08:00,0,,2,A
06/24/2015 08:00,0,,2,A
06/25/2015 08:00,0,,2,A
06/26/2015 08:00,0,,2,A
06/27/2015 08:00,0,,2,A
06/28/2015 08:00,0,,2,A
06/29/2015 08:00,0,,2,A
06/30/2015 08:00,0,,2,A
07/01/2015 08:00,0,,2,A
07/02/2015 08:00,0,,2,A
07/03/2015 08:00,0,,2,A
07/04/2015 08:00,0,,2,A
07/05/2015 08:00,0,,2,A
07/06/2015 08:00,0,,2,A
07/07/2015 08:00,0,,2,A
07/08/2015 08:00,0,,2,A
07/09/2015 08:00,0,,2,A
07/10/2015 08:00,0,,2,A
07/11/2015 08:00,0,,2,A
07/12/2015 08:00,0,,2,A
07/13/2015 08:00,0,,2,A
07/14/2015 08:00,0,,2,A
07/15/2015 08:00,0,,2,A
07/16/2015 08:00,0,,2,A
07/17/2015 08:00,0,,2,A
07/18/2015 08:00,0,,2,A
07/19/2015 08:00,0.24,,2,A
07/20/2015 08:00,0.77,,2,A
07/21/2015 08:00,0,,2,A
07/22/2015 08:00,0.01,,2,A
07/23/2015 08:00,0,,2,A
07/24/2015 08:00,0,,2,A
07/25/2015 08:00,0,,2,A
07/26/2015 08:00,0,,2,A
07/27/2015 08:00,0,,2,A
07/28/2015 08:00,0,,2,A
07/29/2015 08:00,0,,2,A
07/30/2015 08:00,0,,2,A
07/31/2015 08:00,0,,2,A
08/01/2015 08:00,0,,2,A
08/02/2015 08:00,0,,2,A
08/03/2015 08:00,0,,2,A
08/04/2015 08:00,0,,2,A
08/05/2015 08:00,0,,2,A
08/06/2015 08:00,0,,2,A
08/07/2015 08:00,0,,2,A
08/08/2015 08:00,0,,2,A
08/09/2015 08:00,0,,2,A
08/10/2015 08:00,0,,2,A
08/11/2015 08:00,0,,2,A
08/12/2015 08:00,0,,2,A
08/13/2015 08:00,0,,2,A
08/14/2015 08:00,0,,2,A
08/15/2015 08:00,0,,2,A
08/16/2015 08:00,0,,2,A
08/17/2015 08:00,0,,2,A
08/18/2015 08:00,0,,2,A
08/19/2015 08:00,0,,2,A
08/20/2015 08:00,0,,2,A
08/21/2015 08:00,0,,2,A
08/22/2015 08:00,0,,2,A
08/23/2015 08:00,0,,2,A
08/24/2015 08:00,0,,2,A
08/25/2015 08:00,0,,2,A
08/26/2015 08:00,0,,2,A
08/27/2015 08:00,0,,2,A
08/28/2015 08:00,0,,2,A
08/29/2015 08:00,0,,2,A
08/30/2015 08:00,0,,2,A
08/31/2015 08:00,0,,2,A
09/01/2015 08:00,0,,2,A
09/02/2015 08:00,0,,2,A
09/03/2015 08:00,0,,2,A
09/04/2015 08:00,0,,2,A
09/05/2015 08:00,0,,2,A
09/06/2015 08:00,0,,2,A
09/07/2015 08:00,0,,2,A
09/08/2015 08:00,0,,2,A
09/09/2015 08:00,0,,2,A
09/10/2015 08:00,0,,2,A
09/11/2015 08:00,0,,2,A
09/12/2015 08:00,0,,2,A
09/13/2015 08:00,0,,2,A
09/14/2015 08:00,0.01,,2,A
09/15/2015 08:00,0.15,,1,A
09/16/2015 08:00,0.11,,2,A
09/17/2015 08:00,0,,2,A
09/18/2015 08:00,0,,2,A
09/19/2015 08:00,0,,2,A
09/20/2015 08:00,0,,2,A
09/21/2015 08:00,0,,2,A
09/22/2015 08:00,0,,2,A
09/23/2015 08:00,0,,2,A
09/24/2015 08:00,0,,2,A
09/25/2015 08:00,0,,2,A
09/26/2015 08:00,0,,2,A
09/27/2015 08:00,0,,2,A
09/28/2015 08:00,0,,2,A
09/29/2015 08:00,0,,2,A
09/30/2015 08:00,0,,2,A
10/01/2015 08:00,0,,2,A
10/02/2015 08:00,0,,2,A
10/03/2015 08:00,0,,2,A
10/04/2015 08:00,0.02,,2,A
10/05/2015 08:00,0.26,,2,A
10/06/2015 08:00,0,,2,A
10/07/2015 08:00,0,,2,A
10/08/2015 08:00,0,,2,A
10/09/2015 08:00,0,,2,A
10/10/2015 08:00,0,,2,A
10/11/2015 08:00,0,,2,A
10/12/2015 08:00,0,,2,A
10/13/2015 08:00,0,,2,A
10/14/2015 08:00,0,,2,A
10/15/2015 08:00,0,,2,A
10/16/2015 08:00,0.01,,2,A
10/17/2015 08:00,0,,2,A
10/18/2015 08:00,0,,2,A
10/19/2015 08:00,0,,2,A
10/20/2015 08:00,0,,2,A
10/21/2015 08:00,0,,2,A
10/22/2015 08:00,0,,2,A
10/23/2015 08:00,0,,2,A
10/24/2015 08:00,0,,2,A
10/25/2015 08:00,0,,2,A
10/26/2015 08:00,0,,2,A
10/27/2015 08:00,0,,2,A
10/28/2015 08:00,0,,2,A
10/29/2015 08:00,0,,2,A
10/30/2015 08:00,0,,2,A
10/31/2015 08:00,0,,2,A
11/01/2015 08:00,0,,2,A
11/02/2015 08:00,0,,2,A
11/03/2015 08:00,0,,2,A
11/04/2015 08:00,0,,2,A
11/05/2015 08:00,0,,2,A
11/06/2015 08:00,0,,2,A
11/07/2015 08:00,0,,2,A
11/08/2015 08:00,0,,2,A
11/09/2015 08:00,0,,2,A
11/10/2015 08:00,0,,2,A
11/11/2015 08:00,0,,2,A
11/12/2015 08:00,0,,2,A
11/13/2015 08:00,0,,2,A
11/14/2015 08:00,0,,2,A
11/15/2015 08:00,0,,2,A
11/16/2015 08:00,0.01,,2,A
11/17/2015 08:00,0,,2,A
11/18/2015 08:00,0,,2,A
11/19/2015 08:00,0,,2,A
11/20/2015 08:00,0,,2,A
11/21/2015 08:00,0,,2,A
11/22/2015 08:00,0,,2,A
11/23/2015 08:00,0,,2,A
11/24/2015 08:00,0,,2,A
11/25/2015 08:00,0,,2,A
11/26/2015 08:00,0,,2,A
11/27/2015 08:00,0,,2,A
11/28/2015 08:00,0,,2,A
11/29/2015 08:00,0,,2,A
11/30/2015 08:00,0,,2,A
12/01/2015 08:00,0,,2,A
12/02/2015 08:00,0,,2,A
12/03/2015 08:00,0,,2,A
12/04/2015 08:00,0,,2,A
12/05/2015 08:00,0,,2,A
12/06/2015 08:00,0,,2,A
12/07/2015 08:00,0,,2,A
12/08/2015 08:00,0,,2,A
12/09/2015 08:00,0,,2,A
12/10/2015 08:00,0,,2,A
12/11/2015 08:00,0,,2,A
12/12/2015 08:00,0,,2,A
12/13/2015 08:00,0,,2,A
12/14/2015 08:00,0.08,,2,A
12/15/2015 08:00,0,,2,A
12/16/2015 08:00,0,,2,A
12/17/2015 08:00,0,,2,A
12/18/2015 08:00,0,,2,A
12/19/2015 08:00,0,,2,A
12/20/2015 08:00,0.13,,2,A
12/21/2015 08:00,0,,2,A
12/22/2015 08:00,0,,2,A
12/23/2015 08:00,0,,2,A
12/24/2015 08:00,0,,2,A
12/25/2015 08:00,0,,2,A
12/26/2015 08:00,0,,2,A
12/27/2015 08:00,0,,2,A
12/28/2015 08:00,0,,2,A
12/29/2015 08:00,0,,2,A
12/30/2015 08:00,0,,2,A
12/31/2015 08:00,0,,2,A
01/01/2016 08:00,0,,2,A
01/02/2016 08:00,0,,2,A
01/03/2016 08:00,0,,2,A
01/04/2016 08:00,0,,2,A
01/05/2016 08:00,0.46,,2,A
01/06/2016 08:00,1.46,,2,A
01/07/2016 08:00,1.78,,2,A
01/08/2016 08:00,0,,2,A
01/09/2016 08:00,0,,2,A
01/10/2016 08:00,0.03,,2,A
01/11/2016 08:00,0,,2,A
01/12/2016 08:00,0,,2,A
01/13/2016 08:00,0,,2,A
01/14/2016 08:00,0,,2,A
01/15/2016 08:00,0,,2,A
01/16/2016 08:00,0,,2,A
01/17/2016 08:00,0,,2,A
01/18/2016 08:00,0,,2,A
01/19/2016 08:00,0,,2,A
01/20/2016 08:00,0.41,,2,A
01/21/2016 08:00,0,,2,A
01/22/2016 08:00,0.01,,2,A
01/23/2016 08:00,0,,2,A
01/24/2016 08:00,0,,2,A
01/25/2016 08:00,0,,2,A
01/26/2016 08:00,0,,2,A
01/27/2016 08:00,0,,2,A
01/28/2016 08:00,0,,2,A
01/29/2016 08:00,0,,2,A
01/30/2016 08:00,0,,2,A
01/31/2016 08:00,0.28,,2,A
02/01/2016 08:00,1.26,,2,A
02/02/2016 08:00,0,,2,A
02/03/2016 08:00,0,,2,A
02/04/2016 08:00,0,,2,A
02/05/2016 08:00,0,,2,A
02/06/2016 08:00,0,,2,A
02/07/2016 08:00,0,,2,A
02/08/2016 08:00,0,,2,A
02/09/2016 08:00,0,,2,A
02/10/2016 08:00,0,,2,A
02/11/2016 08:00,0,,2,A
02/12/2016 08:00,0,,2,A
02/13/2016 08:00,0,,2,A
02/14/2016 08:00,0,,2,A
02/15/2016 08:00,0,,2,A
02/16/2016 08:00,0,,2,A
02/17/2016 08:00,0,,2,A
02/18/2016 08:00,0.63,,2,A
02/19/2016 08:00,0,,2,A
02/20/2016 08:00,0,,2,A
02/21/2016 08:00,0,,2,A
02/22/2016 08:00,0,,2,A
02/23/2016 08:00,0,,2,A
02/24/2016 08:00,0,,2,A
02/25/2016 08:00,0,,2,A
02/26/2016 08:00,0,,2,A
02/27/2016 08:00,0,,2,A
02/28/2016 08:00,0,,2,A
02/29/2016 08:00,0,,2,A
03/01/2016 08:00,0,,2,A
03/02/2016 08:00,0,,2,A
03/03/2016 08:00,0,,2,A
03/04/2016 08:00,0,,2,A
03/05/2016 08:00,0,,2,A
03/06/2016 08:00,2.03,,2,A
03/07/2016 08:00,0.54,,2,A
03/08/2016 08:00,0.01,,2,A
03/09/2016 08:00,0,,2,A
03/10/2016 08:00,0,,2,A
03/11/2016 08:00,0,,2,A
03/12/2016 08:00,0.58,,2,A
03/13/2016 08:00,0,,2,A
03/14/2016 08:00,0,,2,A
03/15/2016 08:00,0,,2,A
03/16/2016 08:00,0,,2,A
03/17/2016 08:00,0,,2,A
03/18/2016 08:00,0,,2,A
03/19/2016 08:00,0,,2,A
03/20/2016 08:00,0,,2,A
03/21/2016 08:00,0,,2,A
03/22/2016 08:00,0,,2,A
03/23/2016 08:00,0,,2,A
03/24/2016 08:00,0,,2,A
03/25/2016 08:00,0,,2,A
03/26/2016 08:00,0,,2,A
03/27/2016 08:00,0,,2,A
03/28/2016 08:00,0,,2,A
03/29/2016 08:00,0,,2,A
03/30/2016 08:00,0.14,,2,A
03/31/2016 08:00,0,,2,A
04/01/2016 08:00,0,,2,A
04/02/2016 08:00,0,,2,A
04/03/2016 08:00,0,,2,A
04/04/2016 08:00,0,,2,A
04/05/2016 08:00,0,,2,A
04/06/2016 08:00,0,,2,A
04/07/2016 08:00,0,,2,A
04/08/2016 08:00,0,,2,A
04/09/2016 08:00,0.17,,2,A
04/10/2016 08:00,0.39,,2,A
04/11/2016 08:00,0,,2,A
04/12/2016 08:00,0,,2,A
04/13/2016 08:00,0,,2,A
04/14/2016 08:00,0,,2,A
04/15/2016 08:00,0,,2,A
04/16/2016 08:00,0,,2,A
04/17/2016 08:00,0,,2,A
04/18/2016 08:00,0,,2,A
04/19/2016 08:00,0,,2,A
04/20/2016 08:00,0,,2,A
04/21/2016 08:00,0,,2,A
04/22/2016 08:00,0,,2,A
04/23/2016 08:00,0,,2,A
04/24/2016 08:00,0,,2,A
04/25/2016 08:00,0,,2,A
04/26/2016 08:00,0,,2,A
04/27/2016 08:00,0,,2,A
04/28/2016 08:00,0,,2,A
04/29/2016 08:00,0,,2,A
04/30/2016 08:00,0,,2,A
05/01/2016 08:00,0,,2,A
05/02/2016 08:00,0,,2,A
05/03/2016 08:00,0,,2,A
05/04/2016 08:00,0,,2,A
05/05/2016 08:00,0,,2,A
05/06/2016 08:00,0,,2,A
05/07/2016 08:00,0.06,,2,A
05/08/2016 08:00,0,,2,A
05/09/2016 08:00,0,,2,A
05/10/2016 08:00,0,,2,A
05/11/2016 08:00,0,,2,A
05/12/2016 08:00,0,,2,A
05/13/2016 08:00,0,,2,A
05/14/2016 08:00,0,,2,A
05/15/2016 08:00,0,,2,A
05/16/2016 08:00,0,,2,A
05/17/2016 08:00,0,,2,A
05/18/2016 08:00,0,,2,A
05/19/2016 08:00,0,,2,A
05/20/2016 08:00,0,,2,A
05/21/2016 08:00,0,,2,A
05/22/2016 08:00,0,,2,A
05/23/2016 08:00,0,,2,A
05/24/2016 08:00,0,,2,A
05/25/2016 08:00,0,,2,A
05/26/2016 08:00,0,,2,A
05/27/2016 08:00,0,,2,A
05/28/2016 08:00,0,,2,A
05/29/2016 08:00,0,,2,A
05/30/2016 08:00,0,,2,A
05/31/2016 08:00,0,,2,A
06/01/2016 08:00,0,,2,A
06/02/2016 08:00,0,,2,A
06/03/2016 08:00,0,,2,A
06/04/2016 08:00,0,,2,A
06/05/2016 08:00,0,,2,A
06/06/2016 08:00,0,,2,A
06/07/2016 08:00,0,,2,A
06/08/2016 08:00,0,,2,A
06/09/2016 08:00,0,,2,A
06/10/2016 08:00,0,,2,A
06/11/2016 08:00,0,,2,A
06/12/2016 08:00,0,,2,A
06/13/2016 08:00,0,,2,A
06/14/2016 08:00,0,,2,A
06/15/2016 08:00,0,,2,A
06/16/2016 08:00,0,,2,A
06/17/2016 08:00,0,,2,A
06/18/2016 08:00,0,,2,A
06/19/2016 08:00,0,,2,A
06/20/2016 08:00,0,,2,A
06/21/2016 08:00,0,,2,A
06/22/2016 08:00,0,,2,A
06/23/2016 08:00,0,,2,A
06/24/2016 08:00,0,,2,A
06/25/2016 08:00,0,,2,A
06/26/2016 08:00,0,,2,A
06/27/2016 08:00,0,,2,A
06/28/2016 08:00,0,,2,A
06/29/2016 08:00,0,,2,A
06/30/2016 08:00,0,,2,A
07/01/2016 08:00,0,,2,A
07/02/2016 08:00,0,,2,A
07/03/2016 08:00,0,,2,A
07/04/2016 08:00,0,,2,A
07/05/2016 08:00,0,,2,A
07/06/2016 08:00,0,,2,A
07/07/2016 08:00,0,,2,A
07/08/2016 08:00,0,,2,A
07/09/2016 08:00,0,,2,A
07/10/2016 08:00,0,,2,A
07/11/2016 08:00,0,,2,A
07/12/2016 08:00,0,,2,A
07/13/2016 08:00,0,,2,A
07/14/2016 08:00,0,,2,A
07/15/2016 08:00,0,,2,A
07/16/2016 08:00,0,,2,A
07/17/2016 08:00,0,,2,A
07/18/2016 08:00,0,,2,A
07/19/2016 08:00,0,,2,A
07/20/2016 08:00,0,,2,A
07/21/2016 08:00,0,,2,A
07/22/2016 08:00,0,,2,A
07/23/2016 08:00,0,,2,A
07/24/2016 08:00,0,,2,A
07/25/2016 08:00,0,,2,A
07/26/2016 08:00,0,,2,A
07/27/2016 08:00,0,,2,A
07/28/2016 08:00,0,,2,A
07/29/2016 08:00,0,,2,A
07/30/2016 08:00,0,,2,A
07/31/2016 08:00,0,,2,A
08/01/2016 08:00,0,,2,A
08/02/2016 08:00,0,,2,A
08/03/2016 08:00,0,,2,A
08/04/2016 08:00,0,,2,A
08/05/2016 08:00,0,,2,A
08/06/2016 08:00,0,,2,A
08/07/2016 08:00,0,,2,A
08/08/2016 08:00,0,,2,A
08/09/2016 08:00,0,,2,A
08/10/2016 08:00,0,,2,A
08/11/2016 08:00,0,,2,A
08/12/2016 08:00,0,,2,A
08/13/2016 08:00,0,,2,A
08/14/2016 08:00,0,,2,A
08/15/2016 08:00,0,,2,A
08/16/2016 08:00,0,,2,A
08/17/2016 08:00,0,,2,A
08/18/2016 08:00,0,,2,A
08/19/2016 08:00,0,,2,A
08/20/2016 08:00,0,,2,A
08/21/2016 08:00,0,,2,A
08/22/2016 08:00,0,,2,A
08/23/2016 08:00,0,,2,A
08/24/2016 08:00,0,,2,A
08/25/2016 08:00,0,,2,A
08/26/2016 08:00,0,,2,A
08/27/2016 08:00,0,,2,A
08/28/2016 08:00,0,,2,A
08/29/2016 08:00,0,,2,A
08/30/2016 08:00,0,,2,A
08/31/2016 08:00,0,,2,A
09/01/2016 08:00,0,,2,A
09/02/2016 08:00,0,,2,A
09/03/2016 08:00,0,,2,A
09/04/2016 08:00,0,,2,A
09/05/2016 08:00,0,,2,A
09/06/2016 08:00,0,,2,A
09/07/2016 08:00,0,,2,A
09/08/2016 08:00,0,,2,A
09/09/2016 08:00,0,,2,A
09/10/2016 08:00,0,,2,A
09/11/2016 08:00,0,,2,A
09/12/2016 08:00,0,,2,A
